Transaction Date;Purchase Order No.;Item Code;Description;Contact Name;Price;Qty;Disc Amount;Tax Amount;Amount;Sub Total;Grand Total;Location Name
27-Feb-26;PO-000006112;#8705TL;Atasan Anak Tunik Yola KOI;HONEYBEE;20000;14;0;0;280000;6000000;6000000;Pusat
27-Feb-26;PO-000006112;#8704TL;Atasan Anak Tunik Yola KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8703TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;16;0;0;320000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8702TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;16;0;0;320000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8701TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;11;0;0;220000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8700TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8699TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;17;0;0;340000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8698TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8697TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8696TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8695TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;14;0;0;280000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8694TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;16;0;0;320000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8693TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8692TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8691TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8690TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8689TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8688TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8687TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8686TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8685TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
27-Feb-26;PO-000006111;#8684TL;#Atasan Anak Osmo Monster KOI;HONEYBEE;20000;15;0;0;300000;6000000;6000000;Pusat
26-Feb-26;PO/Benka/262/5530;100114202;REJECT Koko Polos Rami kidsmate;benka;16500;1;0;0;16500;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;121231KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;4;0;0;132000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;121230KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;1;0;0;33000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;117017KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;1;0;0;33000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;123624KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;1;0;0;33000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;123619KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;2;0;0;66000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;120340KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;1;0;0;33000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;120339KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;5;0;0;165000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;114203KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;2;0;0;66000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;114202KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;5;0;0;165000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5530;114201KJK;Kidsmate Kemeja Koko Polos Rami;benka;33000;4;0;0;132000;874500;874500;Pusat
26-Feb-26;PO/Benka/262/5526;100123080KMC;REJECT Minieclub Cotton Fullprint Tee;benka;7256;1;0;0;7256;94328;94328;Pusat
26-Feb-26;PO/Benka/262/5526;100123741KMC;RIJECT Minieclub Cotton Fullprint Tee;benka;7256;1;0;0;7256;94328;94328;Pusat
26-Feb-26;PO/Benka/262/5526;100123095KMC;REJECT Minieclub Cotton Fullprint Tee;benka;7256;1;0;0;7256;94328;94328;Pusat
26-Feb-26;PO/Benka/262/5526;123081KMC;Minieclub cotton fullprint tee;benka;14512;1;0;0;14512;94328;94328;Pusat
26-Feb-26;PO/Benka/262/5526;123083KMC;Minieclub cotton fullprint tee;benka;14512;1;0;0;14512;94328;94328;Pusat
26-Feb-26;PO/Benka/262/5526;123741KMC;Minieclub cotton fullprint tee;benka;14512;2;0;0;29024;94328;94328;Pusat
26-Feb-26;PO/Benka/262/5526;123095KMC;Minieclub cotton fullprint tee;benka;14512;1;0;0;14512;94328;94328;Pusat
26-Feb-26;PO-000006106;#8678CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;3;0;0;159000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8677CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;8;0;0;424000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8676CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;13;0;0;689000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8675CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;6;0;0;318000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8674CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;1;0;0;53000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8673CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;3;0;0;159000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8672CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;10;0;0;530000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8671CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;15;0;0;795000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8670CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;7;0;0;371000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8669CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;1;0;0;53000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8668CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;2;0;0;106000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8667CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;5;0;0;265000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8666CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;7;0;0;371000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8665CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;7;0;0;371000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8663CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;1;0;0;53000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8662CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;13;0;0;689000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8661CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;7;0;0;371000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8660CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;6;0;0;318000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8659CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;1;0;0;53000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8658CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;3;0;0;159000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8657CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;13;0;0;689000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8656CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;14;0;0;742000;7950000;7950000;Pusat
26-Feb-26;PO-000006106;#8655CS;#Celana Anak Pendek Kiabi KOI;mybrandedkids;53000;4;0;0;212000;7950000;7950000;Pusat
26-Feb-26;PO/Benka/262/5528;123793SCS;Kidsmate Setelan Various Fruits;benka;22087;1;0;0;22087;22087;22087;Pusat
26-Feb-26;PO-000006107;#8683TL;#Atasan Anak Singlet Distro KOI;safiya kids;21000;38;0;0;798000;3150000;3150000;Pusat
26-Feb-26;PO-000006107;#8682TL;#Atasan Anak Singlet Distro KOI;safiya kids;21000;37;0;0;777000;3150000;3150000;Pusat
26-Feb-26;PO-000006107;#8681TL;#Atasan Anak Singlet Distro KOI;safiya kids;21000;39;0;0;819000;3150000;3150000;Pusat
26-Feb-26;PO-000006107;#8680TL;#Atasan Anak Singlet Distro KOI;safiya kids;21000;36;0;0;756000;3150000;3150000;Pusat
26-Feb-26;PO/Benka/262/5527;100122568KMC;REJECT Minieclub Wanki Bumi;benka;6819;4;0;0;27276;170475;170475;Pusat
26-Feb-26;PO/Benka/262/5527;100122567KMC;REJECT Minieclub Wanki Bumi;benka;6819;8;0;0;54552;170475;170475;Pusat
26-Feb-26;PO/Benka/262/5527;100122566KMC;REJECT Minieclub Wanki Bumi;benka;6819;6;0;0;40914;170475;170475;Pusat
26-Feb-26;PO/Benka/262/5527;100122565KMC;REJECT Minieclub Wanki Bumi;benka;6819;7;0;0;47733;170475;170475;Pusat
26-Feb-26;PO/Benka/262/5525;124888KMC;Minieclub Pocket Tshirt;benka;10432;1;0;0;10432;20864;20864;Pusat
26-Feb-26;PO/Benka/262/5525;122783KMC;Minieclub Pocket Tshirt;benka;10432;1;0;0;10432;20864;20864;Pusat
26-Feb-26;PO/Benka/262/5524;100125615KMC;REJECT Minieclub Little Raya Couple Set;benka;5799;1;0;0;5799;28995;28995;Pusat
26-Feb-26;PO/Benka/262/5524;125617KMC;Minieclub Little Raya Couple Set;benka;11598;1;0;0;11598;28995;28995;Pusat
26-Feb-26;PO/Benka/262/5524;125616KMC;Minieclub Little Raya Couple Set;benka;11598;1;0;0;11598;28995;28995;Pusat
26-Feb-26;PO/Benka/262/5522;123070KMC;Minieclub Kaos Xmas Collar Tee;benka;14453;1;0;0;14453;14453;14453;Pusat
26-Feb-26;PO/Benka/262/5523;124570KMC;Minieclub Playtime Collar Tee;benka;11598;1;0;0;11598;23196;23196;Pusat
26-Feb-26;PO/Benka/262/5523;124567KMC;Minieclub Playtime Collar Tee;benka;11598;1;0;0;11598;23196;23196;Pusat
26-Feb-26;PO/Benka/262/5519;121183CMC;Minieclub Jegging Baby;benka;19000;1;0;0;19000;19000;19000;Pusat
26-Feb-26;PO/Benka/262/5514;#124699K;Basic Tshirt Raglan Block Line Non Brand;benka;19383;1;0;0;19383;19383;19383;Pusat
26-Feb-26;PO/Benka/262/5509;124936KJS;Kidsmate Collar Sport Academy;benka;31000;1;0;0;31000;31000;31000;Pusat
26-Feb-26;PO/Benka/262/5517;100125574KSS;RIJECT Kidsmate Puzzle Grid Oversize T-Shirt;benka;14150;1;0;0;14150;99050;99050;Pusat
26-Feb-26;PO/Benka/262/5517;100125571KSS;RIJECT Kidsmate Puzzle Grid Oversize T-Shirt;benka;14150;2;0;0;28300;99050;99050;Pusat
26-Feb-26;PO/Benka/262/5517;125567KSS;Kidsmate Puzzle Grid Oversize T-Shirt;benka;28300;1;0;0;28300;99050;99050;Pusat
26-Feb-26;PO/Benka/262/5517;125571KSS;Kidsmate Puzzle Grid Oversize T-Shirt;benka;28300;1;0;0;28300;99050;99050;Pusat
26-Feb-26;PO/Benka/262/5518;125128DSK;Kidsmate Houndy Classic Collar Tee;benka;30000;1;0;0;30000;60000;60000;Pusat
26-Feb-26;PO/Benka/262/5518;125127DSK;Kidsmate Houndy Classic Collar Tee;benka;30000;1;0;0;30000;60000;60000;Pusat
26-Feb-26;PO/Benka/262/5515;100123366KSS;REJECT Tshirt Oversize Braveside;benka;14000;1;0;0;14000;42000;42000;Pusat
26-Feb-26;PO/Benka/262/5515;123366KSS;Kidsmate Tshirt Oversize Braveside;benka;28000;1;0;0;28000;42000;42000;Pusat
26-Feb-26;PO/Benka/262/5513;117091KJL;Kidsmate Kemeja Flannel Panjang Anak NEWS;benka;18061;1;0;0;18061;18061;18061;Pusat
26-Feb-26;PO/Benka/262/5511;125522KJL;Kidsmate Raya Luxe Duo Knit Series;benka;30000;1;0;0;30000;30000;30000;Pusat
26-Feb-26;PO/Benka/262/5510;100#125463K;REJECT #Basic Tshirt Vintage Character Non Brand;benka;14250;1;0;0;14250;42750;42750;Pusat
26-Feb-26;PO/Benka/262/5510;100#125442K;REJECT #Basic Tshirt Vintage Character Non Brand;benka;14250;1;0;0;14250;42750;42750;Pusat
26-Feb-26;PO/Benka/262/5510;100#125465K;REJECT #Basic Tshirt Vintage Character Non Brand;benka;14250;1;0;0;14250;42750;42750;Pusat
26-Feb-26;PO/Benka/262/5508;100123522KLS;RIJECT Kaos Anak Lengan Panjang Kidsmate Streetwear;benka;15000;1;0;0;15000;15000;15000;Pusat
26-Feb-26;PO-000006084;#8654ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;1;0;0;69000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8653ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;1;0;0;69000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8652ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;7;0;0;483000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8651ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;6;0;0;414000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8650ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;2;0;0;138000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8649ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;7;0;0;483000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8648ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;5;0;0;345000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8647ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;8;0;0;552000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8646ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;3;0;0;207000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8645ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;5;0;0;345000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8644ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;11;0;0;759000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8643ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;7;0;0;483000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8642ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;4;0;0;276000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8641ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;3;0;0;207000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8640ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;6;0;0;414000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8639ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;14;0;0;966000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8637ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;2;0;0;138000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8636ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;13;0;0;897000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8635ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;6;0;0;414000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8634ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;1;0;0;69000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8633ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;4;0;0;276000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8632ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;12;0;0;828000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8631ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;7;0;0;483000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8630ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;2;0;0;138000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8629ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;5;0;0;345000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8628ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;9;0;0;621000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8627ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;4;0;0;276000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8626ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;5;0;0;345000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8625ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;1;0;0;69000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8624ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;3;0;0;207000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8623ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;14;0;0;966000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8622ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;4;0;0;276000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8621ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;6;0;0;414000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8620ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;11;0;0;759000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8619ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;10;0;0;690000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8618ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;7;0;0;483000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8617ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;4;0;0;276000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8616ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;6;0;0;414000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8615ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;11;0;0;759000;16560000;16560000;Pusat
26-Feb-26;PO-000006084;#8614ST;#Setelan Anak Koko Aero KOI;safiya kids;69000;3;0;0;207000;16560000;16560000;Pusat
25-Feb-26;PO/Benka/261/5328;100123489KLS;REJECT Longsleeve Tshirt Quote;benka;15327;2;0;0;30654;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;100123487KLS;REJECT Longsleeve Tshirt Quote;benka;15327;1;0;0;15327;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;100123486KLS;REJECT Longsleeve Tshirt Quote;benka;15327;2;0;0;30654;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;100123485KLS;REJECT Longsleeve Tshirt Quote;benka;15327;3;0;0;45981;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;100123490KLS;REJECT Longsleeve Tshirt Quote;benka;15327;6;0;0;91962;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;100123488KLS;REJECT Longsleeve Tshirt Quote;benka;15327;7;0;0;107289;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;123490KLS;Kidsmate Longsleeve Tshirt Quote;benka;30654;74;0;0;2268396;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;123489KLS;Kidsmate Longsleeve Tshirt Quote;benka;30654;78;0;0;2391012;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;123488KLS;Kidsmate Longsleeve Tshirt Quote;benka;30654;153;0;0;4690062;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;123487KLS;Kidsmate Longsleeve Tshirt Quote;benka;30654;157;0;0;4812678;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;123486KLS;Kidsmate Longsleeve Tshirt Quote;benka;30654;157;0;0;4812678;21626397;21626397;Pusat
25-Feb-26;PO/Benka/261/5328;123485KLS;Kidsmate Longsleeve Tshirt Quote;benka;30654;76;0;0;2329704;21626397;21626397;Pusat
25-Feb-26;PO/Benka/262/5482;124289CLK;Kidsmate Kalcer Baggies Pantss;benka;16500;4;0;0;66000;90750;90750;Pusat
25-Feb-26;PO/Benka/262/5482;100124297CLK;REJECT Kidsmate Kalcer Baggies Pants;benka;8250;1;0;0;8250;90750;90750;Pusat
25-Feb-26;PO/Benka/262/5482;100124295CLK;REJECT Kidsmate Kalcer Baggies Pants;benka;8250;1;0;0;8250;90750;90750;Pusat
25-Feb-26;PO/Benka/262/5482;100124717CLK;REJECT Kidsmate Kalcer Baggies Pants;benka;8250;1;0;0;8250;90750;90750;Pusat
25-Feb-26;PO-000006083;#8613ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;2;0;0;126000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8612ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;5;0;0;315000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8611ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;3;0;0;189000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8610ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;3;0;0;189000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8609ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;3;0;0;189000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8608ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;3;0;0;189000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8607ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;2;0;0;126000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8606ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;5;0;0;315000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8605ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;2;0;0;126000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8604ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;2;0;0;126000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8603ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;2;0;0;126000;8505000;8505000;Pusat
25-Feb-26;PO-000006083;#8602ST;#Setelan Anak Koko Little M KOI;safiya kids;63000;2;0;0;126000;8505000;8505000;Pusat
